source,target,dist,street_name
13228583074,13228583075,2.66,Marie Popelinlaan
13228583075,13228583076,0.72,Marie Popelinlaan
13228583076,1000649405,1.21,Marie Popelinlaan
13228583077,13228583078,2.66,Marie Popelinlaan
13228583078,13228583079,2.67,Marie Popelinlaan
13228583079,13228583080,2.66,Marie Popelinlaan
13228583080,549778263,2.66,Marie Popelinlaan
13228583082,13228583083,2.84,Marie Popelinlaan
13228583082,13228583254,5.82,Unnamed road
13228583081,13228583082,2.67,Marie Popelinlaan
13228583083,1000649385,1.27,Marie Popelinlaan
7640197284,7640197282,3.54,Unnamed road
7640197284,7640199597,27.75,Unnamed road
13228583086,549778253,4.64,Toverberg
13228583086,13228574147,0.98,Toverberg
1340876977,122174951,29.86,Leuvensebaan
1340876977,1068956069,24.51,Leuvensebaan
1340876978,12209512948,20.03,Potterstraat
1340876978,12209512946,14.29,Potterstraat
1340876979,364848952,9.63,Wolfshaegen
1340876979,2166633931,38.27,Wolfshaegen
1340876980,1036387804,6.95,Wolfshaegen
1340876980,122174967,13.47,Wolfshaegen
1340876981,122174974,17.66,Wolfshaegen
1340876981,1036387846,18.38,Wolfshaegen
1340876982,1036387806,65.17,Wolfshaegen
1340876982,122174974,22.1,Wolfshaegen
1340876983,122174980,17.06,Wolfshaegen
1340876983,1036387806,16.45,Wolfshaegen
1340876984,266378463,127.95,Koestraat
1340876984,1340876985,29.32,Koestraat
1340876985,1340876984,29.32,Koestraat
1340876985,1340876986,46.62,Koestraat
1340876986,1340876985,46.62,Koestraat
1340876986,1340876988,42.14,Koestraat
1340876987,1396600993,75.3,Wolfshaegen
1340876987,122174980,41.0,Wolfshaegen
1340876988,1340876986,42.14,Koestraat
1340876988,1639876225,56.42,Koestraat
419328266,419328267,18.83,Unnamed road
419328266,1401388402,13.21,Unnamed road
419328266,316631847,11.52,Woluwedal
1630283968,13131830068,23.58,Unnamed road
1630283968,1630283937,9.18,Unnamed road
1630283968,1630287598,16.36,Unnamed road
13228583104,13228574131,1.78,Toverberg
13228583104,13228583105,6.51,Unnamed road
13228583105,13228583106,14.35,Unnamed road
13228583105,13228583104,6.51,Unnamed road
13228583107,13228583108,12.46,Unnamed road
13228583107,13228583106,10.23,Unnamed road
13228583108,13228583109,12.03,Unnamed road
13228583108,13228583107,12.46,Unnamed road
1340876993,1639876267,26.53,Koestraat
1340876993,1639876304,47.04,Koestraat
13228583110,13228583111,12.69,Unnamed road
13228583110,13228583109,12.53,Unnamed road
13228583111,13228583112,13.26,Unnamed road
13228583111,13228583110,12.69,Unnamed road
1340876996,12615389173,6.63,Wolfshaegen
1340876996,60565040,38.48,Wolfshaegen
13228583113,13228583114,12.84,Unnamed road
13228583113,13228583112,13.15,Unnamed road
13228583114,13228583115,12.61,Unnamed road
13228583114,13228583113,12.84,Unnamed road
13228583115,13228583116,12.78,Unnamed road
13228583115,13228583114,12.61,Unnamed road
13228583116,13228583117,12.66,Unnamed road
13228583116,13228583115,12.78,Unnamed road
13228583117,13228583118,13.02,Unnamed road
13228583117,13228583116,12.66,Unnamed road
13228583118,13228583119,10.01,Unnamed road
13228583118,13228583117,13.02,Unnamed road
13228583119,13228583120,14.29,Unnamed road
13228583119,13228583118,10.01,Unnamed road
13228583120,13228583121,12.38,Unnamed road
13228583120,13228583119,14.29,Unnamed road
13228583121,13228583122,12.52,Unnamed road
13228583121,13228583120,12.38,Unnamed road
13228583122,13228583123,11.94,Unnamed road
13228583122,13228583121,12.52,Unnamed road
13228583123,13228583124,13.11,Unnamed road
13228583123,13228583122,11.94,Unnamed road
13228583124,13228583125,12.06,Unnamed road
13228583124,13228583123,13.11,Unnamed road
13228583125,13228583126,12.35,Unnamed road
13228583125,13228583124,12.06,Unnamed road
1630283990,5768009206,22.71,Sint-Jansbergsesteenweg
1630283990,5768009207,15.99,Sint-Jansbergsesteenweg
13228583126,259177773,4.8,Unnamed road
13228583126,550460811,47.31,Unnamed road
13228583126,13228583177,11.02,Unnamed road
13228583126,13228583125,12.35,Unnamed road
13228583127,13228583128,34.69,Unnamed road
13228583127,13228583177,2.25,Unnamed road
13228583128,13228583129,32.39,Unnamed road
13228583128,13228583127,34.69,Unnamed road
13228583130,13228583131,2.92,Unnamed road
13228583130,13228583129,3.16,Unnamed road
13228583131,13228583132,2.45,Unnamed road
13228583131,13228583130,2.92,Unnamed road
13228583132,13228583133,12.72,Unnamed road
13228583132,13228583131,2.45,Unnamed road
13228583133,13228583132,12.72,Unnamed road
13228583133,13228583134,2.81,Unnamed road
13228583134,549778321,5.4,Toverberg
13228583134,13228583135,4.5,Unnamed road
13228583134,13228583133,2.81,Unnamed road
1630283999,1630284044,19.97,Sint-Jansbergsesteenweg
1630283999,4293355648,6.59,Sint-Jansbergsesteenweg
1630283999,13131830056,5.5,Unnamed road
1630283999,13131830055,5.77,Unnamed road
13228583136,13228583135,2.36,Unnamed road
13228583136,13228583137,14.29,Unnamed road
12696955105,1668079305,12.89,Unnamed road
12696955105,1668079235,8.3,Unnamed road
12696955105,1668079151,70.16,Unnamed road
12696955106,203328290,25.99,Waversebaan
12696955106,1668079235,31.07,Waversebaan
12696955106,12712826073,8.56,Unnamed road
13228583139,13228583140,8.16,Unnamed road
13228583139,13228583138,1.98,Unnamed road
13228583140,13228583141,25.04,Unnamed road
13228583140,13228583139,8.16,Unnamed road
13228583141,13228583142,10.2,Unnamed road
13228583141,13228583140,25.04,Unnamed road
13228583142,13228583141,10.2,Unnamed road
13228583142,13228583181,4.84,Unnamed road
13228583143,13228583181,5.07,Unnamed road
13228583143,13228583144,28.97,Unnamed road
13228583144,13228583145,26.71,Unnamed road
13228583144,13228583143,28.97,Unnamed road
13228583145,13228583144,26.71,Unnamed road
13228583145,13228583180,3.19,Unnamed road
2699045098,8273994114,29.01,Vlamingenstraat
2622761194,976727916,13.3,Studentenwijk Arenberg
2622761194,2622812885,10.53,Studentenwijk Arenberg
2622761194,2622761197,13.24,Unnamed road
2622761194,1812296941,23.14,Unnamed road
13228583146,13228583180,3.76,Unnamed road
13228583146,13228583147,22.48,Unnamed road
2622761197,2622761199,9.5,Unnamed road
2622761197,2622761194,13.24,Unnamed road
208152814,148506954,32.08,Mollekensstraat (H69)
208152814,10143018085,13.39,Mollekensstraat (H69)
208152814,11438579218,10.27,Unnamed road
208152814,9911173579,24.74,Unnamed road
2622761199,2622761201,12.27,Unnamed road
2622761199,2622761197,9.5,Unnamed road
2622761199,7598642168,8.15,Studentenwijk Arenberg
13228583147,13228583148,21.71,Unnamed road
13228583147,13228583146,22.48,Unnamed road
2622761201,2126875199,15.75,Studentenwijk Arenberg
2622761201,976727916,5.94,Studentenwijk Arenberg
2622761201,2622761199,12.27,Unnamed road
13228583148,13228583147,21.71,Unnamed road
13228583148,13228583179,3.05,Unnamed road
2622761203,13505336585,24.1,Studentenwijk Arenberg
2622761203,7598642168,41.03,Studentenwijk Arenberg
2622761203,11966489090,9.38,Studentenwijk Arenberg
13228583149,13228583179,3.26,Unnamed road
13228583149,13228583150,32.12,Unnamed road
2622761205,13505336587,1.64,Studentenwijk Arenberg
2622761205,21178587,9.95,Studentenwijk Arenberg
2622761205,13505336585,12.02,Studentenwijk Arenberg
2699045110,1097294402,12.85,Parkstraat
13228583150,13228583151,17.75,Unnamed road
13228583150,13228583149,32.12,Unnamed road
13228583151,13228583152,14.62,Unnamed road
13228583151,13228583150,17.75,Unnamed road
2699045113,2699045110,2.0,Parkstraat
13228583153,13228583154,14.45,Unnamed road
13228583153,13228583152,16.43,Unnamed road
13228583154,13228583153,14.45,Unnamed road
13228583154,13228583178,4.43,Unnamed road
13228583155,13228583156,10.66,Unnamed road
13228583155,13228627161,10.26,Unnamed road
13228583155,13228583178,4.69,Unnamed road
13228583156,13228583157,9.6,Unnamed road
13228583156,13228583155,10.66,Unnamed road
13228583157,13228583158,16.6,Unnamed road
13228583157,13228583156,9.6,Unnamed road
3715377404,240469825,31.22,Valleistraat
3715377404,289356090,16.79,Valleistraat
13228583159,13228583160,23.79,Unnamed road
13228583159,13228583158,21.94,Unnamed road
3851430145,3851430146,49.4,Damendreef
3851430145,9985117103,23.15,Damendreef / Vinkenbosstraat
3851430146,3851430145,49.4,Damendreef
3851430146,4960733511,19.46,Damendreef
13228583162,13228583163,23.78,Unnamed road
13228583162,13228583161,13.43,Unnamed road
13228583163,13228583164,9.69,Unnamed road
13228583163,13228583162,23.78,Unnamed road
13228583164,13228583165,1.76,Unnamed road
13228583164,13228583163,9.69,Unnamed road
13228583174,13228583175,12.15,Unnamed road
13228583174,13228583173,33.45,Unnamed road
13228583175,13228583174,12.15,Unnamed road
13228583175,13228583176,4.13,Unnamed road
13228583176,259177773,10.58,Toverberg
13228583176,69427528,33.47,Toverberg
13228583176,13228583177,5.06,Unnamed road
13228583176,13228583175,4.13,Unnamed road
13228583177,13228583176,5.06,Unnamed road
13228583177,13228583127,2.25,Unnamed road
13228583177,13228583126,11.02,Unnamed road
13228583178,13228627162,15.9,Toverberg
13228583178,549778312,10.47,Toverberg
13228583178,13228583155,4.69,Unnamed road
13228583178,13228583154,4.43,Unnamed road
13228583179,69427524,5.13,Korbeekhof
13228583179,13228583300,13.84,Korbeekhof
13228583179,13228583149,3.26,Unnamed road
13228583179,13228583148,3.05,Unnamed road
1630284044,1630283999,19.97,Sint-Jansbergsesteenweg
1630284044,1630284126,15.3,Sint-Jansbergsesteenweg
1630284044,13131942102,5.76,Unnamed road
13228583181,69427527,3.66,Lange Hagen
13228583181,1149743354,4.06,Lange Hagen
13228583181,13228583143,5.07,Unnamed road
13228583181,13228583142,4.84,Unnamed road
13228583180,150393762,50.32,Twaalfbunder
13228583180,69427526,4.43,Twaalfbunder
13228583180,13228583146,3.76,Unnamed road
13228583180,13228583145,3.19,Unnamed road
13228583182,549778275,45.92,Toverberg
13228583182,13228583249,63.7,Toverberg
13228583183,549778276,14.91,Toverberg
13228583183,549778275,14.61,Toverberg
13228583184,549778277,8.83,Toverberg
13228583184,13228582940,9.39,Toverberg
13228583185,13228583186,8.48,Toverberg
13228583185,549778277,9.96,Toverberg
13228583186,549778278,9.99,Toverberg
13228583186,13228583185,8.48,Toverberg
13228583187,13228583188,22.16,Toverberg
13228583187,549778278,10.73,Toverberg
13228583188,549778253,15.07,Toverberg
13228583188,13228583187,22.16,Toverberg
11553745174,240356216,4.07,Blauwe Stap
11553745174,11553745175,3.62,Blauwe Stap
147597582,2590173852,26.48,Tervuursesteenweg
147597582,2590171863,141.89,Tervuursesteenweg
11553745176,240356629,24.35,Langeveldstraat
11553745176,240356630,55.72,Langeveldstraat
11553745169,239990566,6.38,Langeveldstraat
11553745169,11553733668,8.31,Langeveldstraat
11553745170,11553733667,4.87,Langeveldstraat
11553745170,240356009,8.71,Langeveldstraat
249571611,138204360,47.04,Unnamed road
249571611,7573368919,13.65,Unnamed road
11553745171,283424972,19.67,Blauwe Stap
11553745171,240356009,5.7,Blauwe Stap
11553745172,240356009,5.85,Unnamed road
11553745172,11553745173,5.75,Unnamed road
11553745173,11553745172,5.75,Unnamed road
11553745173,239990573,5.36,Unnamed road
11553745175,11553745174,3.62,Blauwe Stap
11553745175,239990573,5.54,Blauwe Stap
11553745182,240356221,8.35,Blauwe Stap
11553745182,11553745181,6.64,Blauwe Stap
11553745177,11553745178,22.26,Blauwe Stap
11553745177,240356218,40.2,Blauwe Stap
11553745181,11553745182,6.64,Blauwe Stap
11553745181,240356220,9.49,Blauwe Stap
11553745178,11553745179,14.27,Blauwe Stap
11553745178,11553745177,22.26,Blauwe Stap
11553745179,1499967434,11.93,Blauwe Stap
11553745179,11553745178,14.27,Blauwe Stap
11553745180,2509531568,8.72,Blauwe Stap
11553745180,1499967434,11.53,Blauwe Stap
13228583225,69427524,9.33,Toverberg
13228583225,13228583226,5.54,Toverberg
13228583226,13228583225,5.54,Toverberg
13228583226,69428013,21.19,Toverberg
13228583227,13228583228,4.83,Toverberg
13228583227,69427524,10.23,Toverberg
13228583228,13228583229,5.19,Toverberg
13228583228,13228583227,4.83,Toverberg
13228583229,13228583230,3.65,Toverberg
13228583229,13228583228,5.19,Toverberg
13228583230,13228583231,12.58,Toverberg
13228583230,13228583229,3.65,Toverberg
13228583231,13228583232,4.28,Toverberg
13228583231,13228583230,12.58,Toverberg
13228583232,69427526,8.42,Toverberg
13228583232,13228583231,4.28,Toverberg
13228583233,13228583234,4.98,Toverberg
13228583233,69427526,8.58,Toverberg
13228583234,13228583235,11.33,Toverberg
13228583234,13228583233,4.98,Toverberg
13228583235,13228583236,3.37,Toverberg
13228583235,13228583234,11.33,Toverberg
13228583236,13228583237,5.49,Toverberg
13228583236,13228583235,3.37,Toverberg
13228583237,13228583238,2.59,Toverberg
13228583237,13228583236,5.49,Toverberg
13228583238,13228583239,12.38,Toverberg
13228583238,13228583237,2.59,Toverberg
13228583239,13228583240,3.42,Toverberg
13228583239,13228583238,12.38,Toverberg
13228583240,13228583241,4.56,Toverberg
13228583240,13228583239,3.42,Toverberg
13228583241,13228583243,2.25,Toverberg
13228583241,13228583240,4.56,Toverberg
13228583242,13228583245,3.2,Toverberg
13228583242,13228583244,2.96,Toverberg
13228583243,69427527,2.35,Toverberg
13228583243,13228583241,2.25,Toverberg
13228583244,13228583242,2.96,Toverberg
13228583244,69427527,3.03,Toverberg
13228583245,13228583246,4.04,Toverberg
13228583245,13228583242,3.2,Toverberg
13228583246,13228583247,27.81,Toverberg
13228583246,13228583245,4.04,Toverberg
13228583247,69429770,10.88,Toverberg
13228583247,13228583246,27.81,Toverberg
13228583248,69427528,3.45,Toverberg
13228583248,69429770,41.39,Toverberg
13228583249,13228583182,63.7,Toverberg
13228583249,259177773,10.34,Toverberg
13228583250,11472775014,4.43,Marie Popelinlaan
13228583250,13228583042,2.75,Marie Popelinlaan
13228583251,13228583043,18.05,Marie Popelinlaan
13228583251,1826777402,25.7,Marie Popelinlaan
13228583252,549778257,61.59,Unnamed road
13228583252,13228574128,4.21,Unnamed road
13228583253,13228583254,37.01,Unnamed road
13228583253,1826777402,8.44,Unnamed road
13228583254,13228583082,5.82,Unnamed road
13228583254,13228583253,37.01,Unnamed road
1630284126,1630284044,15.3,Sint-Jansbergsesteenweg
1630284126,1630284242,69.27,Sint-Jansbergsesteenweg
1630284126,13131942103,5.97,Unnamed road
3199215972,3197447899,33.91,Unnamed road
3199215972,3199215981,1.7,Unnamed road
3199215980,4988607720,28.9,Unnamed road
3199215980,3197808987,27.6,Unnamed road
3199215980,10101289280,5.43,Unnamed road
3199215981,3199215972,1.7,Unnamed road
3199215981,3197447907,33.01,Unnamed road
2063608173,2063608177,52.0,Unnamed road
2063608173,2063608187,25.88,Unnamed road
13228583280,549778320,95.47,Marie Popelinlaan
13228583280,549778283,8.46,Marie Popelinlaan
13228583281,7385596231,45.77,Unnamed road
13228583281,13228583282,56.27,Unnamed road
13228583281,549778320,4.89,Unnamed road
13228583282,13228583283,41.01,Unnamed road
13228583282,13228583281,56.27,Unnamed road
13228583283,13228583284,5.62,Unnamed road
13228583283,13228583282,41.01,Unnamed road
13228583284,13228583285,8.08,Unnamed road
13228583284,13228583283,5.62,Unnamed road
13228583285,13228583286,7.23,Unnamed road
13228583285,13228583284,8.08,Unnamed road
13228583286,13228583287,7.2,Unnamed road
13228583286,13228583285,7.23,Unnamed road
13228583287,13228583288,6.19,Unnamed road
13228583287,13228583286,7.2,Unnamed road
13228583288,13228583289,6.46,Unnamed road
13228583288,13228583287,6.19,Unnamed road
13228583289,13228583069,4.45,Unnamed road
13228583289,13228583288,6.46,Unnamed road
13228583290,549778325,13.05,Unnamed road
13228583290,13228567250,5.4,Unnamed road
13228583291,1149743354,100.59,Lange Hagen
13228583291,1149743317,4.56,Lange Hagen
13228583291,13228567251,3.53,Unnamed road
3199215996,13093190173,3.37,Unnamed road
3199215996,3199216017,55.46,Unnamed road
2063608187,2063608173,25.88,Unnamed road
3199216002,74003370,54.7,Valkerijgang
3199216002,3199216004,3.46,Unnamed road
3199216002,13093190173,1.45,Unnamed road
13228583300,13228583179,13.84,Korbeekhof
13228583300,13228583301,6.31,Korbeekhof
13228583301,13228583300,6.31,Korbeekhof
13228583301,13228583302,14.88,Korbeekhof
13228583302,13228583301,14.88,Korbeekhof
13228583302,69427523,7.38,Korbeekhof
3199216004,13093190174,2.65,Unnamed road
3199216004,3199216002,3.46,Unnamed road
13228583312,13228583313,43.65,Antonia van Roesmaelelaan
13228583312,549778307,4.78,Antonia van Roesmaelelaan
13228583313,549778312,5.29,Antonia van Roesmaelelaan
13228583313,13228583312,43.65,Antonia van Roesmaelelaan
13228583314,549778309,4.44,Antonia van Roesmaelelaan
13228583314,549778319,75.1,Antonia van Roesmaelelaan
3199216017,3199215996,55.46,Unnamed road
3199216017,3199216025,11.3,Unnamed road
3199216020,3199216035,15.32,Unnamed road
3199216020,13093190174,50.69,Unnamed road
3199216022,12714441085,1.02,Unnamed road
3199216022,5236409044,22.1,Unnamed road
3199216022,3203495540,25.09,Unnamed road
3199216025,3197809026,4.3,Unnamed road
3199216025,3199216017,11.3,Unnamed road
3199216025,3197809024,0.24,Unnamed road
3199216035,3197447921,44.05,Unnamed road
3199216035,3199216020,15.32,Unnamed road
3199216035,3197809026,4.08,Unnamed road
235415974,12801024656,4.06,Zeepweg
235415974,5489418247,12.32,Zeepweg
235415974,4316241581,138.09,Unnamed road
235415976,12801024655,3.57,Zeepweg
235415976,10856277907,29.18,Zeepweg
235415977,2022974955,5.56,Zeepweg
235415977,12801024654,3.74,Zeepweg
235415979,12801024652,2.97,Zeepweg
235415979,12801024653,2.74,Zeepweg
235415981,5849189630,3.76,Zeepweg
235415981,12801024652,2.87,Zeepweg
235415986,5846458908,16.26,Zeepweg
235415986,5846458909,54.82,Zeepweg
235415987,2022974949,11.51,Zeepweg
235415987,12801024648,3.53,Zeepweg
235415989,2022974944,117.61,Hoveniersdreef
235415989,13074831598,2.08,Hoveniersdreef
235415989,2022974949,18.5,Zeepweg
12053916088,12054022642,60.99,Hector Henneaulaan
3199216081,10103231136,38.4,Sluisstraat
3199216081,3197809045,1.85,Sluisstraat
1630284242,1630284126,69.27,Sint-Jansbergsesteenweg
1630284242,13103720908,35.71,Sint-Jansbergsesteenweg
1773677021,3125758332,25.27,Grote Geeststraat
1773677021,281274463,5.13,Grote Geeststraat
1773677021,1773677047,20.59,Unnamed road
2063608289,2063608305,65.38,Unnamed road
249571820,1179588529,44.8,Neerijse Steenweg
249571820,9698898712,8.95,Neerijse Steenweg
1773677038,281274463,16.19,Grote Geeststraat
1773677038,281274348,13.77,Grote Geeststraat
1773677038,1773677052,16.73,Unnamed road
2063608305,8833236948,15.62,A.E. Verbiststraat
2063608305,2063608177,113.48,A.E. Verbiststraat
2063608305,2063608289,65.38,Unnamed road
1773677047,1773677021,20.59,Unnamed road
1773677047,1773677050,6.09,Unnamed road
1773677050,1773677047,6.09,Unnamed road
1773677050,1773677058,15.7,Unnamed road
13228583419,13228583439,2.86,Unnamed road
